Run,REG_TID,REG_DSEE,MCU_TID,MCU_SEL,MCU_SEFI,SRAM_SEL,SRAM_TID,REG,MCU,SRAM,Payload
1175,inf,50431471.7365521,inf,809.7697799999958,635.7196852736658,457.3821812091686,inf,50431471.7365521,635.7196852736658,457.3821812091686,457.3821812091686
1176,inf,92241820.66073547,inf,718.321010308334,602.5166004340535,599.4163788993375,inf,92241820.66073547,602.5166004340535,599.4163788993375,599.4163788993375
1177,inf,30087645.53716289,inf,746.3634689611199,614.7994358689837,508.58473257464277,inf,30087645.53716289,614.7994358689837,508.58473257464277,508.58473257464277
1178,inf,62482030.265858054,inf,536.67872399591,553.7728218391874,572.9591306106792,inf,62482030.265858054,536.67872399591,572.9591306106792,536.67872399591
1179,inf,42672439.52318321,inf,376.96415024374994,438.3867877694087,583.8366800036355,inf,42672439.52318321,376.96415024374994,583.8366800036355,376.96415024374994
1180,inf,52155473.443652324,inf,687.1556294636589,689.4165236375139,7.02282958576845,inf,52155473.443652324,687.1556294636589,7.02282958576845,7.02282958576845
1181,inf,18563646.133689146,inf,569.7909508471681,891.7675376450337,500.8074648629222,inf,18563646.133689146,569.7909508471681,500.8074648629222,500.8074648629222
1182,inf,35963068.56507247,inf,922.763028452774,701.1329284559579,378.00788836155675,inf,35963068.56507247,701.1329284559579,378.00788836155675,378.00788836155675
1183,inf,70712117.29882011,inf,356.3830793760645,326.28922163088583,499.73468006477214,inf,70712117.29882011,326.28922163088583,499.73468006477214,326.28922163088583
1184,inf,4068677.365498429,inf,743.4415983958355,642.1529641815023,544.2653628527582,inf,4068677.365498429,642.1529641815023,544.2653628527582,544.2653628527582
1185,inf,44856632.27717608,inf,545.4489506524375,756.3728888157616,577.6915368974325,inf,44856632.27717608,545.4489506524375,577.6915368974325,545.4489506524375
1186,inf,13838000.22317603,inf,865.8860183633846,629.9769693390714,465.41362709532524,inf,13838000.22317603,629.9769693390714,465.41362709532524,465.41362709532524
1187,inf,97168626.77264254,inf,803.3084485933547,709.3511992101935,624.7609040450263,inf,97168626.77264254,709.3511992101935,624.7609040450263,624.7609040450263
1188,inf,26799395.15898555,inf,956.8104910241971,956.7057775062135,455.91337035471554,inf,26799395.15898555,956.7057775062135,455.91337035471554,455.91337035471554
1189,inf,11725066.234938411,inf,550.9865611382666,572.2711316842784,557.1193667621981,inf,11725066.234938411,550.9865611382666,557.1193667621981,550.9865611382666
1190,inf,15771222.992647044,inf,619.2635678159637,540.1119023255924,218.85445823418777,inf,15771222.992647044,540.1119023255924,218.85445823418777,218.85445823418777
1191,inf,54550138.583439656,inf,752.0492293382654,651.4534189984414,445.28235319279054,inf,54550138.583439656,651.4534189984414,445.28235319279054,445.28235319279054
1192,inf,26718025.942662403,inf,1024.4863527235327,703.5401053229132,658.2290902259382,inf,26718025.942662403,703.5401053229132,658.2290902259382,658.2290902259382
1193,inf,95559997.8368586,inf,765.6095954494955,590.3788905165046,432.4771716003936,inf,95559997.8368586,590.3788905165046,432.4771716003936,432.4771716003936
1194,inf,64126601.07737522,inf,508.3993792202368,834.5726307687548,378.2575760561994,inf,64126601.07737522,508.3993792202368,378.2575760561994,378.2575760561994
1195,inf,44309228.82788959,inf,773.718536575516,544.1547324108166,454.5130274005531,inf,44309228.82788959,544.1547324108166,454.5130274005531,454.5130274005531
1196,inf,12042612.365925066,inf,691.0071515388221,243.0494686256131,607.2257514142758,inf,12042612.365925066,243.0494686256131,607.2257514142758,243.0494686256131
1197,inf,19000645.064321678,inf,732.1749411660697,286.19612207625175,488.5231639891848,inf,19000645.064321678,286.19612207625175,488.5231639891848,286.19612207625175
1198,inf,101645963.86445338,inf,686.289124529843,465.09388958099873,511.0406563203249,inf,101645963.86445338,465.09388958099873,511.0406563203249,465.09388958099873
1199,inf,15166973.588162472,inf,406.8022062974713,546.3940341289073,579.4728957381571,inf,15166973.588162472,406.8022062974713,579.4728957381571,406.8022062974713
1200,inf,4173880.823111766,inf,677.4683232850123,542.6358681691146,407.65602391560606,inf,4173880.823111766,542.6358681691146,407.65602391560606,407.65602391560606
1201,inf,87390588.4228861,inf,765.578660586559,803.8699539402355,588.5605053615873,inf,87390588.4228861,765.578660586559,588.5605053615873,588.5605053615873
1202,inf,44759457.9217313,inf,601.4761634232432,694.0526549973476,33.1125126998906,inf,44759457.9217313,601.4761634232432,33.1125126998906,33.1125126998906
1203,inf,23193265.65422694,inf,628.7657689952941,260.05182985388865,638.6668270327506,inf,23193265.65422694,260.05182985388865,638.6668270327506,260.05182985388865
1204,inf,123200821.29901649,inf,651.3292211629876,588.3827977464271,508.1789818102435,inf,123200821.29901649,588.3827977464271,508.1789818102435,508.1789818102435
1205,inf,87293337.42955898,inf,660.6384790094152,654.0535196451567,562.5741493364637,inf,87293337.42955898,654.0535196451567,562.5741493364637,562.5741493364637
1206,inf,39328172.04517335,inf,530.5737960348578,864.7341953103993,425.87537591238276,inf,39328172.04517335,530.5737960348578,425.87537591238276,425.87537591238276
1207,inf,69060200.58069845,inf,631.4508912459847,630.3008253763171,449.966002828122,inf,69060200.58069845,630.3008253763171,449.966002828122,449.966002828122
1208,inf,111073753.9699217,inf,724.0055617234709,455.2964396222148,604.9483226457933,inf,111073753.9699217,455.2964396222148,604.9483226457933,455.2964396222148
1209,inf,29573126.892484423,inf,842.3279677217099,764.6230917684786,522.3954893853528,inf,29573126.892484423,764.6230917684786,522.3954893853528,522.3954893853528
1210,inf,46741948.44881791,inf,643.2587477926625,262.95887589199185,689.6805061175221,inf,46741948.44881791,262.95887589199185,689.6805061175221,262.95887589199185
1211,inf,88574299.28253666,inf,802.2659552798563,558.6478511341771,568.9052959298263,inf,88574299.28253666,558.6478511341771,568.9052959298263,558.6478511341771
1212,inf,85535867.42274189,inf,587.9540984867537,455.57505286881275,585.9703968865455,inf,85535867.42274189,455.57505286881275,585.9703968865455,455.57505286881275
1213,inf,67850631.41296037,inf,616.0372752531243,887.1590288181666,634.4062375141953,inf,67850631.41296037,616.0372752531243,634.4062375141953,616.0372752531243
1214,inf,79640920.28371613,inf,557.8044407436589,112.33503255847619,539.2078724609291,inf,79640920.28371613,112.33503255847619,539.2078724609291,112.33503255847619
1215,inf,120369076.73817776,inf,659.5556854733715,712.1143213343188,312.1003053567198,inf,120369076.73817776,659.5556854733715,312.1003053567198,312.1003053567198
1216,inf,114008364.1656889,inf,936.9613855748162,578.1829719038019,648.245805270066,inf,114008364.1656889,578.1829719038019,648.245805270066,578.1829719038019
1217,inf,102097490.45547529,inf,1033.836086077137,704.793192715605,669.364095332893,inf,102097490.45547529,704.793192715605,669.364095332893,669.364095332893
1218,inf,119418019.72229488,inf,786.1283362911979,762.9683460001143,606.8492618932163,inf,119418019.72229488,762.9683460001143,606.8492618932163,606.8492618932163
1219,inf,45811678.565385155,inf,1033.205025475938,739.7360458029844,485.9595623157878,inf,45811678.565385155,739.7360458029844,485.9595623157878,485.9595623157878
1220,inf,105642755.02342753,inf,518.3718542285787,595.8535812815655,518.2883216229469,inf,105642755.02342753,518.3718542285787,518.2883216229469,518.2883216229469
1221,inf,12022190.860532522,inf,857.0831761297014,595.9932390605622,520.2065097735499,inf,12022190.860532522,595.9932390605622,520.2065097735499,520.2065097735499
1222,inf,114761206.30145136,inf,735.5885430096921,676.5215103468656,642.1445049675629,inf,114761206.30145136,676.5215103468656,642.1445049675629,642.1445049675629
1223,inf,116761685.24364263,inf,479.8309121799923,484.7509694521714,513.0556477074812,inf,116761685.24364263,479.8309121799923,513.0556477074812,479.8309121799923
1224,inf,72168646.04675572,inf,729.6087362092297,718.4804361770891,426.3855321027382,inf,72168646.04675572,718.4804361770891,426.3855321027382,426.3855321027382
1225,inf,48295204.061967924,inf,868.3661089796453,621.5962449615706,506.9453165672245,inf,48295204.061967924,621.5962449615706,506.9453165672245,506.9453165672245
1226,inf,126920424.85148185,inf,948.4900105018105,757.3668919901155,547.9422342718959,inf,126920424.85148185,757.3668919901155,547.9422342718959,547.9422342718959
1227,inf,59993791.18286624,inf,620.7698603158702,595.7633487758213,477.0832564553592,inf,59993791.18286624,595.7633487758213,477.0832564553592,477.0832564553592
1228,inf,105703879.30455105,inf,874.455481513994,681.2257390374672,582.5894485397687,inf,105703879.30455105,681.2257390374672,582.5894485397687,582.5894485397687
1229,inf,39533268.76730974,inf,735.6318989806159,695.4876374950325,515.4047954326333,inf,39533268.76730974,695.4876374950325,515.4047954326333,515.4047954326333
1230,inf,15204501.987534491,inf,509.633921210677,820.9647230081409,574.870620838764,inf,15204501.987534491,509.633921210677,574.870620838764,509.633921210677
1231,inf,81860238.80423157,inf,828.7169442349276,712.3264560758241,400.9567352779432,inf,81860238.80423157,712.3264560758241,400.9567352779432,400.9567352779432
1232,inf,43517060.706489675,inf,827.4459654069276,664.3134044068794,251.66974921676973,inf,43517060.706489675,664.3134044068794,251.66974921676973,251.66974921676973
1233,inf,114568231.07699509,inf,666.2406135736381,686.6275387390647,480.4733266724757,inf,114568231.07699509,666.2406135736381,480.4733266724757,480.4733266724757
1234,inf,120541242.1201183,inf,639.3854490320753,541.9764490538314,572.5545553788078,inf,120541242.1201183,541.9764490538314,572.5545553788078,541.9764490538314
1235,inf,76046247.71796688,inf,686.0840356360563,838.2277537316058,497.6153110112789,inf,76046247.71796688,686.0840356360563,497.6153110112789,497.6153110112789
1236,inf,53210789.34278326,inf,682.5900733663319,687.7130519877876,711.3125075313559,inf,53210789.34278326,682.5900733663319,711.3125075313559,682.5900733663319
1237,inf,41145389.42379576,inf,675.606178272983,679.498090837654,587.2505827075506,inf,41145389.42379576,675.606178272983,587.2505827075506,587.2505827075506
1238,inf,93597120.31338882,inf,926.3214165403991,631.7639852246522,606.5981301955943,inf,93597120.31338882,631.7639852246522,606.5981301955943,606.5981301955943
1239,inf,15678670.693976883,inf,1090.7049386402005,496.3405874088585,534.0979738665677,inf,15678670.693976883,496.3405874088585,534.0979738665677,496.3405874088585
1240,inf,18083023.99819065,inf,646.1797115286913,577.553017232122,642.380810391877,inf,18083023.99819065,577.553017232122,642.380810391877,577.553017232122
1241,inf,8099954.5911342455,inf,944.4851465934831,710.5733191054906,493.99574841829855,inf,8099954.5911342455,710.5733191054906,493.99574841829855,493.99574841829855
1242,inf,48822013.18295459,inf,627.6877430858516,380.5887959177597,642.1895097149796,inf,48822013.18295459,380.5887959177597,642.1895097149796,380.5887959177597
1243,inf,18526145.586447302,inf,564.849300655926,628.0975955254434,437.1107191176558,inf,18526145.586447302,564.849300655926,437.1107191176558,437.1107191176558
1244,inf,24445235.556991804,inf,624.883667275112,594.8026202293719,472.213168846323,inf,24445235.556991804,594.8026202293719,472.213168846323,472.213168846323
1245,inf,12128080.169413382,inf,853.7370725830073,481.33574484035347,446.81612551397143,inf,12128080.169413382,481.33574484035347,446.81612551397143,446.81612551397143
1246,inf,116559771.35542622,inf,665.0121890692972,439.62128315499984,440.6634383413454,inf,116559771.35542622,439.62128315499984,440.6634383413454,439.62128315499984
1247,inf,83130679.75271702,inf,786.1978260112028,561.2527451878942,748.4282035063238,inf,83130679.75271702,561.2527451878942,748.4282035063238,561.2527451878942
1248,inf,13731106.184168488,inf,745.6389026222148,570.948943591914,615.7682621390801,inf,13731106.184168488,570.948943591914,615.7682621390801,570.948943591914
1249,inf,117395043.55230159,inf,497.78420241419815,531.0257995553511,363.5571656515412,inf,117395043.55230159,497.78420241419815,363.5571656515412,363.5571656515412
1250,inf,117355360.13942306,inf,619.6429531650101,614.5393695009807,575.6168545564916,inf,117355360.13942306,614.5393695009807,575.6168545564916,575.6168545564916
1251,inf,114297055.85384782,inf,642.7790314241292,520.3176712962965,584.9219196172592,inf,114297055.85384782,520.3176712962965,584.9219196172592,520.3176712962965
1252,inf,13315500.323778484,inf,583.4240987666298,559.775265521537,606.1076142623338,inf,13315500.323778484,559.775265521537,606.1076142623338,559.775265521537
1253,inf,90467857.17842038,inf,560.7051957623095,463.7473917975713,744.0635966410276,inf,90467857.17842038,463.7473917975713,744.0635966410276,463.7473917975713
1254,inf,85256348.68108734,inf,713.9914668038753,812.6302540905862,487.36926549984275,inf,85256348.68108734,713.9914668038753,487.36926549984275,487.36926549984275
1255,inf,73036569.60652106,inf,777.5831483547078,499.6663751123665,390.56213170416294,inf,73036569.60652106,499.6663751123665,390.56213170416294,390.56213170416294
1256,inf,92148182.32324778,inf,604.4113067852796,652.2036413220184,662.5392964144005,inf,92148182.32324778,604.4113067852796,662.5392964144005,604.4113067852796
1257,inf,125821924.81457701,inf,673.7061088634536,705.6856818395798,767.940699362596,inf,125821924.81457701,673.7061088634536,767.940699362596,673.7061088634536
1258,inf,63797054.86941189,inf,647.7714033326613,754.019781283662,366.6223706041371,inf,63797054.86941189,647.7714033326613,366.6223706041371,366.6223706041371
1259,inf,14290563.811290165,inf,732.5560910570669,679.0041181758005,394.2238622283695,inf,14290563.811290165,679.0041181758005,394.2238622283695,394.2238622283695
1260,inf,32733874.309929203,inf,720.2923969025583,483.36640291251854,666.1212603350458,inf,32733874.309929203,483.36640291251854,666.1212603350458,483.36640291251854
1261,inf,48768192.64681983,inf,713.858104563323,324.6018309093306,532.6649818617022,inf,48768192.64681983,324.6018309093306,532.6649818617022,324.6018309093306
1262,inf,106549190.42418705,inf,726.2011185169282,419.1594895910606,427.0448400458141,inf,106549190.42418705,419.1594895910606,427.0448400458141,419.1594895910606
1263,inf,34720017.355544694,inf,839.6803881161832,518.4969200157394,586.5060832767689,inf,34720017.355544694,518.4969200157394,586.5060832767689,518.4969200157394
1264,inf,102552053.28063264,inf,751.5175567888217,701.500765976635,340.95082954569637,inf,102552053.28063264,701.500765976635,340.95082954569637,340.95082954569637
1265,inf,112346613.28362979,inf,897.2520310311211,519.0526104251824,553.1382387383571,inf,112346613.28362979,519.0526104251824,553.1382387383571,519.0526104251824
1266,inf,20850922.157324295,inf,621.8027847502836,476.16783480908333,442.0750917132463,inf,20850922.157324295,476.16783480908333,442.0750917132463,442.0750917132463
1267,inf,105940467.29968412,inf,819.3651228453338,139.53516295519253,786.5766686704459,inf,105940467.29968412,139.53516295519253,786.5766686704459,139.53516295519253
1268,inf,85587890.88405451,inf,505.493183783159,768.4479933019416,504.9276232440234,inf,85587890.88405451,505.493183783159,504.9276232440234,504.9276232440234
