Run,LDO_TID,LDO_SEGR,MCU_TID,MCU_SEL,MCU_SEFI,WDT_TID,SRAM_TID,SRAM_SEL,LDO,WDT,Harden_SRAM_SEL,Harden_MCU_SEL,Harden_MCU_SEFI,SRAM,MCU,Payload
3085,544006.9900417047,234162.96493090503,700219.4649431518,56.9118764554796,1650.3496053297722,inf,inf,102.69343421749036,234162.96493090503,inf,inf,inf,inf,inf,700219.4649431518,234162.96493090503
3086,464248.0270806413,80640.70333751485,775237.1552097355,16.6755210729723,1548.3498111344888,inf,inf,38.05860203567973,80640.70333751485,inf,inf,inf,inf,inf,775237.1552097355,80640.70333751485
3087,506060.21505438525,308893.4853138034,790009.5157028084,27.083797886337035,1190.3905605771613,inf,inf,82.72212645733457,308893.4853138034,inf,inf,inf,inf,inf,790009.5157028084,308893.4853138034
3088,657031.9068313632,117974.04980430078,881520.235749552,18.00999147662199,786.5270865851619,inf,inf,1.8265284174441372,117974.04980430078,inf,inf,inf,inf,inf,881520.235749552,117974.04980430078
3089,582936.5543442082,153496.8255536626,738666.5730905888,16.144805249435397,839.9423953917997,inf,inf,55.53162174662406,153496.8255536626,inf,inf,inf,inf,inf,738666.5730905888,153496.8255536626
3090,425240.2069781485,1973.4401897981352,662142.1072964051,29.724620485341305,701.4024166101922,inf,inf,41.46494059253808,1973.4401897981352,inf,inf,inf,inf,inf,662142.1072964051,1973.4401897981352
3091,427811.81863562897,40277.00890653053,881472.1226202497,29.882898654177257,1675.332321585423,inf,inf,18.284759154621845,40277.00890653053,inf,inf,inf,inf,inf,881472.1226202497,40277.00890653053
3092,428132.647133396,308474.90462544665,783390.287948415,16.496967938121276,432.14274638825475,inf,inf,9.700652435430117,308474.90462544665,inf,inf,inf,inf,inf,783390.287948415,308474.90462544665
3093,464404.3487672021,116999.18005243706,892395.8494291789,34.56165765487792,597.3063570573867,inf,inf,5.658168604193773,116999.18005243706,inf,inf,inf,inf,inf,892395.8494291789,116999.18005243706
3094,581392.0640650538,115058.27197338737,774349.9761077216,4.795158974794439,628.5502434118496,inf,inf,5.277236076615111,115058.27197338737,inf,inf,inf,inf,inf,774349.9761077216,115058.27197338737
3095,426033.14481188334,115229.52635098243,660767.4036859812,5.972024233522719,285.2697805722942,inf,inf,121.0783557906837,115229.52635098243,inf,inf,inf,inf,inf,660767.4036859812,115229.52635098243
3096,542263.1231453643,78467.2175695955,696809.4014093035,1.5233499110327882,39574.99401923608,inf,inf,40.7975649526815,78467.2175695955,inf,inf,inf,inf,inf,696809.4014093035,78467.2175695955
3097,347114.2335714613,76262.26114788999,735178.0997564892,11.393573307336492,39919.41477272812,inf,inf,55.17625330214821,76262.26114788999,inf,inf,inf,inf,inf,735178.0997564892,76262.26114788999
3098,425940.41488487396,151216.3454146775,697557.9404266597,126.94190905476925,37935.67086643015,inf,inf,74.54937848765995,151216.3454146775,inf,inf,inf,inf,inf,697557.9404266597,151216.3454146775
3099,350539.3338663979,75983.90654975417,622902.2860083194,27.467552858775193,1580.0649761667726,inf,inf,58.75396421925692,75983.90654975417,inf,inf,inf,inf,inf,622902.2860083194,75983.90654975417
3100,580248.3509337885,475.41236394349033,798603.3634585454,7.3712964122229305,1747.6423617814326,inf,inf,4.213450569878791,475.41236394349033,inf,inf,inf,inf,inf,798603.3634585454,475.41236394349033
3101,501961.61328035034,37200.08690512989,870801.0487181785,50.026922537756896,1236.0934989450286,inf,inf,57.38068381479661,37200.08690512989,inf,inf,inf,inf,inf,870801.0487181785,37200.08690512989
3102,580634.9393912882,1093.0523828359371,921901.7971717829,45.35959511419364,37197.117170546015,inf,inf,104.29673854247699,1093.0523828359371,inf,inf,inf,inf,inf,921901.7971717829,1093.0523828359371
3103,347866.385802159,156039.49340878622,861151.1713806124,39.72303844860075,1064.3229758025254,inf,inf,45.21745197276064,156039.49340878622,inf,inf,inf,inf,inf,861151.1713806124,156039.49340878622
3104,658139.8399065068,1016.3410207179659,619009.6993955574,2.0014955417612663,896.1416129241322,inf,inf,16.993685581731278,1016.3410207179659,inf,inf,inf,inf,inf,619009.6993955574,1016.3410207179659
3105,313759.56309753377,502241.3201570578,775271.3796618421,41.74882737944825,1204.705922171705,inf,inf,53.11465253287333,313759.56309753377,inf,inf,inf,inf,inf,775271.3796618421,313759.56309753377
3106,621559.5155383621,76208.09974275572,858904.8740741495,16.335977189945076,858.7474675796672,inf,inf,51.688150652779214,76208.09974275572,inf,inf,inf,inf,inf,858904.8740741495,76208.09974275572
3107,425783.909532379,1087.4422600360424,736153.120219337,30.055834707071874,546.0604504192289,inf,inf,84.33308952106265,1087.4422600360424,inf,inf,inf,inf,inf,736153.120219337,1087.4422600360424
3108,348984.50852307497,40049.822946955515,735884.2155475995,11.59511089089128,829.787866499788,inf,inf,173.41040486764092,40049.822946955515,inf,inf,inf,inf,inf,735884.2155475995,40049.822946955515
3109,544621.630535101,583114.5170943215,738684.2752435985,14.085201724766735,630.3807780723694,inf,inf,33.498953487081046,544621.630535101,inf,inf,inf,inf,inf,738684.2752435985,544621.630535101
3110,541819.6812314533,1297.1721414326512,893778.9501406,56.28794728771866,795.9233717518537,inf,inf,3.9523135637922473,1297.1721414326512,inf,inf,inf,inf,inf,893778.9501406,1297.1721414326512
3111,504119.14996825485,37773.73211656012,739173.2559282493,31.857829150718327,894.1562814430429,inf,inf,42.69166804897795,37773.73211656012,inf,inf,inf,inf,inf,739173.2559282493,37773.73211656012
3112,424895.1361164792,40818.27125660209,739075.1597479952,51.952128273954756,1117.835755762067,inf,inf,36.21365287798984,40818.27125660209,inf,inf,inf,inf,inf,739075.1597479952,40818.27125660209
3113,386561.7860767515,231568.4135381882,774928.4415264992,49.57836308480075,849.9944567671744,inf,inf,53.441961323584565,231568.4135381882,inf,inf,inf,inf,inf,774928.4415264992,231568.4135381882
3114,467069.4781356197,464164.53234302014,943332.0176321461,58.21260364068589,846.6366414812667,inf,inf,107.26315603147825,464164.53234302014,inf,inf,inf,inf,inf,943332.0176321461,464164.53234302014
3115,505944.07747999305,35024.91529664039,698015.1215736985,20.136081839729236,1289.945754027245,inf,inf,33.869022645204105,35024.91529664039,inf,inf,inf,inf,inf,698015.1215736985,35024.91529664039
3116,348270.97604646365,115005.38501171066,919759.9604620694,28.22854842770506,833.7367484256051,inf,inf,8.44652599122841,115005.38501171066,inf,inf,inf,inf,inf,919759.9604620694,115005.38501171066
3117,619569.4166855456,115619.17116018846,869138.7330314667,48.03746521228519,60.93676836980343,inf,inf,5.350883315448401,115619.17116018846,inf,inf,inf,inf,inf,869138.7330314667,115619.17116018846
3118,466398.16986941954,114673.70047700619,815238.5383818949,33.5888805350364,774.143146963362,inf,inf,48.707991481340926,114673.70047700619,inf,inf,inf,inf,inf,815238.5383818949,114673.70047700619
3119,697659.8496717508,36795.46920112428,854769.5369183741,41.8323056423506,33.3797322614126,inf,inf,9.090554291588612,36795.46920112428,inf,inf,inf,inf,inf,854769.5369183741,36795.46920112428
3120,505407.1352674136,115032.73367281038,907513.4686599064,0.8944418532873628,1068.005288338119,inf,inf,81.91591703421047,115032.73367281038,inf,inf,inf,inf,inf,907513.4686599064,115032.73367281038
3121,506296.76294023084,36873.5610969774,699462.4020357968,43.16039938472343,988.0878905050048,inf,inf,7.043755011528861,36873.5610969774,inf,inf,inf,inf,inf,699462.4020357968,36873.5610969774
3122,503309.7403435841,153510.56160394868,660807.1377957223,25.58113334190749,811.9055752506519,inf,inf,10.926896219070686,153510.56160394868,inf,inf,inf,inf,inf,660807.1377957223,153510.56160394868
3123,464290.114146175,78502.76547214703,935228.9330465274,39.52979854611524,790.1168372236137,inf,inf,55.288436003984565,78502.76547214703,inf,inf,inf,inf,inf,935228.9330465274,78502.76547214703
3124,390314.2775531478,194819.4451508461,941606.3606963876,23.73525732179786,37071.435896940835,inf,inf,17.91664649915664,194819.4451508461,inf,inf,inf,inf,inf,941606.3606963876,194819.4451508461
3125,429024.0040124855,113015.99537980995,774635.5651578801,106.02037527516258,347.10574510136655,inf,inf,54.51537225369379,113015.99537980995,inf,inf,inf,inf,inf,774635.5651578801,113015.99537980995
3126,541256.9275849722,156080.02550185643,812526.9626712488,27.235036671547437,644.5621917445774,inf,inf,49.03887676499637,156080.02550185643,inf,inf,inf,inf,inf,812526.9626712488,156080.02550185643
3127,463545.32020638516,114934.139007753,929739.0038798455,25.926264372457467,176.88720442375975,inf,inf,17.469724493541555,114934.139007753,inf,inf,inf,inf,inf,929739.0038798455,114934.139007753
3128,505436.860053705,1924.3645421137917,893674.6787265948,64.22298063126149,748.9916750510953,inf,inf,5.876839473343945,1924.3645421137917,inf,inf,inf,inf,inf,893674.6787265948,1924.3645421137917
3129,429726.2079348958,272980.9347410415,883016.5327767873,31.378812767088004,541.7308405396634,inf,inf,58.69151083496447,272980.9347410415,inf,inf,inf,inf,inf,883016.5327767873,272980.9347410415
3130,350584.2161769952,75547.47442928936,907599.3434318595,18.074792010802838,968.3717140215098,inf,inf,17.146102043040337,75547.47442928936,inf,inf,inf,inf,inf,907599.3434318595,75547.47442928936
3131,425580.7044763458,78771.81399818197,658854.7940350967,14.558799844423485,269.5838285749632,inf,inf,35.300658044253225,78771.81399818197,inf,inf,inf,inf,inf,658854.7940350967,78771.81399818197
3132,505269.57502973074,36789.11247115978,622961.9701723498,45.40468921680405,673.1409384963662,inf,inf,15.030559435958285,36789.11247115978,inf,inf,inf,inf,inf,622961.9701723498,36789.11247115978
3133,503625.96061573876,156836.49816285752,622360.6906068077,28.136735240246875,986.9254498171458,inf,inf,0.4839006562438939,156836.49816285752,inf,inf,inf,inf,inf,622360.6906068077,156836.49816285752
3134,351569.57439790503,234276.0013548867,911827.0043984324,29.837881820853227,274.7218217599968,inf,inf,19.916257756350593,234276.0013548867,inf,inf,inf,inf,inf,911827.0043984324,234276.0013548867
3135,466495.8005070549,195636.1275895514,661679.2005331665,23.676475572393215,661.4273365274332,inf,inf,6.118066959677161,195636.1275895514,inf,inf,inf,inf,inf,661679.2005331665,195636.1275895514
3136,503207.46766452835,1758.1995268988542,824858.7211031453,20.438923166688184,0.17777854141862243,inf,inf,18.056211113514138,1758.1995268988542,inf,inf,inf,inf,inf,824858.7211031453,1758.1995268988542
3137,506383.3107982208,1170.7266707499189,774751.4576525266,49.05984028476648,777.8366032739706,inf,inf,38.000995864680995,1170.7266707499189,inf,inf,inf,inf,inf,774751.4576525266,1170.7266707499189
3138,427300.4853819757,192588.80981699043,934897.1810740089,0.25407167203703407,733.8520924398823,inf,inf,94.62589832531982,192588.80981699043,inf,inf,inf,inf,inf,934897.1810740089,192588.80981699043
3139,389872.40737421846,36067.38377609633,619171.5117419882,27.236888427526928,771.5255379531093,inf,inf,161.0765348455725,36067.38377609633,inf,inf,inf,inf,inf,619171.5117419882,36067.38377609633
3140,658483.4407874304,78804.82611194343,738163.6691273904,37.62171579116735,1430.0201541278775,inf,inf,14.323237290584345,78804.82611194343,inf,inf,inf,inf,inf,738163.6691273904,78804.82611194343
3141,389905.00680825586,38099.73541552865,820808.506148935,35.92298899189361,899.6622960117656,inf,inf,18.61521316089071,38099.73541552865,inf,inf,inf,inf,inf,820808.506148935,38099.73541552865
3142,659539.6488133204,37639.54653132336,872690.3801665925,49.34526576146825,752.7365208134629,inf,inf,25.478968691947244,37639.54653132336,inf,inf,inf,inf,inf,872690.3801665925,37639.54653132336
3143,428637.28384732077,37055.02840299603,775128.7484709589,32.34983819448353,1598.6495574176877,inf,inf,48.85128032738635,37055.02840299603,inf,inf,inf,inf,inf,775128.7484709589,37055.02840299603
3144,427968.60746889876,192695.2180595806,658527.9026326829,48.547417339922724,1249.8182525614989,inf,inf,5.124617355731645,192695.2180595806,inf,inf,inf,inf,inf,658527.9026326829,192695.2180595806
3145,466900.39302413544,270511.59409249324,621911.6008537576,15.55551795893456,1635.3731693459195,inf,inf,53.33404317318265,270511.59409249324,inf,inf,inf,inf,inf,621911.6008537576,270511.59409249324
3146,582803.0104345597,196131.0866118902,699450.2686533062,38.03756306536853,1028.9377459092648,inf,inf,38.50952760769498,196131.0866118902,inf,inf,inf,inf,inf,699450.2686533062,196131.0866118902
3147,543769.2461959169,192590.54847398304,505561.16199816327,52.95517751629401,1123.708682697541,inf,inf,101.75194091791583,192590.54847398304,inf,inf,inf,inf,inf,505561.16199816327,192590.54847398304
3148,423442.875556412,76384.34732938126,814460.5463428149,112.06826907011911,489.58401199139485,inf,inf,40.06848917312098,76384.34732938126,inf,inf,inf,inf,inf,814460.5463428149,76384.34732938126
3149,465143.6307377011,40812.7717354639,840772.3792427599,47.18182217907916,1028.8446146214887,inf,inf,36.764404056011564,40812.7717354639,inf,inf,inf,inf,inf,840772.3792427599,40812.7717354639
3150,463248.0501757166,1497.7547113009161,775233.5614671854,7.563241909865717,834.931886450879,inf,inf,20.07878421148782,1497.7547113009161,inf,inf,inf,inf,inf,775233.5614671854,1497.7547113009161
3151,465068.69073253876,115007.60405264547,830312.1265833701,85.09079417249418,190.98735568235554,inf,inf,50.43060529434175,115007.60405264547,inf,inf,inf,inf,inf,830312.1265833701,115007.60405264547
3152,466970.0626654516,76871.46947572735,900970.8719443928,22.495890313176623,1425.9929368950811,inf,inf,30.239689104882288,76871.46947572735,inf,inf,inf,inf,inf,900970.8719443928,76871.46947572735
3153,622812.5039113837,118515.61118834116,658178.3308234247,4.875532992726174,826.372305114094,inf,inf,6.9686551810629185,118515.61118834116,inf,inf,inf,inf,inf,658178.3308234247,118515.61118834116
3154,505443.40153990604,117578.46284767117,863892.6712345256,56.26860112342492,87.80034000763746,inf,inf,151.26386920759958,117578.46284767117,inf,inf,inf,inf,inf,863892.6712345256,117578.46284767117
3155,503691.1412830028,941.8101206267561,658603.8014772803,37.98698589143623,880.0175511730827,inf,inf,40.071041913998826,941.8101206267561,inf,inf,inf,inf,inf,658603.8014772803,941.8101206267561
3156,505332.9276560578,35699.50019190686,800330.2798145168,37.27679707780424,1007.7311019692972,inf,inf,8.631446504082755,35699.50019190686,inf,inf,inf,inf,inf,800330.2798145168,35699.50019190686
3157,466648.20679937064,311212.9065829522,929072.8072884288,26.719716069510028,921.8805160264637,inf,inf,21.101746945535854,311212.9065829522,inf,inf,inf,inf,inf,929072.8072884288,311212.9065829522
3158,386899.18581860996,429427.7831117458,699865.2033053274,134.2965943199867,635.0437812398318,inf,inf,98.43786378903515,386899.18581860996,inf,inf,inf,inf,inf,699865.2033053274,386899.18581860996
3159,505618.5933850074,39920.037282894176,503233.6665750991,49.748514053332386,1057.865305253937,inf,inf,47.64873937871575,39920.037282894176,inf,inf,inf,inf,inf,503233.6665750991,39920.037282894176
3160,425152.75478202145,75411.13346458976,858792.990163411,30.929856918468623,1160.809917556082,inf,inf,7.257613206556543,75411.13346458976,inf,inf,inf,inf,inf,858792.990163411,75411.13346458976
3161,541589.7208384308,983.538659756913,837486.9245942403,16.108279135824358,799.1332276488297,inf,inf,72.01495989011813,983.538659756913,inf,inf,inf,inf,inf,837486.9245942403,983.538659756913
3162,542578.1575667346,2120.5768731088956,860936.6491243577,46.33271699992957,1286.6959614615719,inf,inf,8.306723331901637,2120.5768731088956,inf,inf,inf,inf,inf,860936.6491243577,2120.5768731088956
3163,428087.9292118714,154094.10980635023,658192.2766216347,2.971245854428289,37209.93154744815,inf,inf,6.401354507187097,154094.10980635023,inf,inf,inf,inf,inf,658192.2766216347,154094.10980635023
3164,386895.4668465569,192835.91675309135,935596.9023127415,28.96905595196864,39.72007700856851,inf,inf,100.55606841708195,192835.91675309135,inf,inf,inf,inf,inf,935596.9023127415,192835.91675309135
3165,389341.9387403913,231616.44153656028,947105.49663781,34.06205480205213,37087.792951539785,inf,inf,11.591713859204802,231616.44153656028,inf,inf,inf,inf,inf,947105.49663781,231616.44153656028
3166,352155.6745236219,156775.88370649377,736608.4061178727,13.609773960099544,947.859301679158,inf,inf,17.980669454027836,156775.88370649377,inf,inf,inf,inf,inf,736608.4061178727,156775.88370649377
3167,429206.1557497494,40135.976860998235,738196.9118264687,32.00316650092557,610.8726932159792,inf,inf,1.4407706919670717,40135.976860998235,inf,inf,inf,inf,inf,738196.9118264687,40135.976860998235
3168,311433.664748747,311106.0746067184,819521.182594056,29.04470224362483,1380.330383731368,inf,inf,39.94192946944712,311106.0746067184,inf,inf,inf,inf,inf,819521.182594056,311106.0746067184
3169,582821.0054030712,36493.61058900534,876059.6600508669,39.99538966188935,2161.664236535222,inf,inf,26.819763864688603,36493.61058900534,inf,inf,inf,inf,inf,876059.6600508669,36493.61058900534
